name,Worldwide,year,trailer,watched,,
Have a Nice Day,"$504,003",2018,https://www.youtube.com/results?search_query=Have+a+Nice+Day+trailer&page=&utm_source=opensearch,0,,
Letters From Baghdad,"$502,941",2017,https://www.youtube.com/results?search_query=Letters+From+Baghdad+trailer&page=&utm_source=opensearch,0,,
Chuck,"$502,518",2017,https://www.youtube.com/results?search_query=Chuck+trailer&page=&utm_source=opensearch,0,,
Synonyms,"$501,223",2019,https://www.youtube.com/results?search_query=Synonyms+trailer&page=&utm_source=opensearch,0,,
Whisper of the Heart 2019 Re-release,"$498,156",2019,https://www.youtube.com/results?search_query=Whisper+of+the+Heart+2019+Re-release+trailer&page=&utm_source=opensearch,0,,
Nausicaä of the Valley of the Wind 2019 Re-release,"$495,770",2019,https://www.youtube.com/results?search_query=Nausicaä+of+the+Valley+of+the+Wind+2019+Re-release+trailer&page=&utm_source=opensearch,0,,
The Burnt Orange Heresy,"$495,657",2020,https://www.youtube.com/results?search_query=The+Burnt+Orange+Heresy+trailer&page=&utm_source=opensearch,0,,
Monty Python's Life of Brian 2019 Re-release,"$493,971",2019,https://www.youtube.com/results?search_query=Monty+Python's+Life+of+Brian+2019+Re-release+trailer&page=&utm_source=opensearch,0,,
Soul on a String,"$491,294",2017,https://www.youtube.com/results?search_query=Soul+on+a+String+trailer&page=&utm_source=opensearch,0,,
Zama,"$489,692",2017,https://www.youtube.com/results?search_query=Zama+trailer&page=&utm_source=opensearch,0,,
London Fields,"$487,420",2018,https://www.youtube.com/results?search_query=London+Fields+trailer&page=&utm_source=opensearch,0,,
Beach Rats,"$486,623",2017,https://www.youtube.com/results?search_query=Beach+Rats+trailer&page=&utm_source=opensearch,0,,
The Russian Five,"$485,049",2019,https://www.youtube.com/results?search_query=The+Russian+Five+trailer&page=&utm_source=opensearch,0,,
63 Up,"$483,684",2019,https://www.youtube.com/results?search_query=63+Up+trailer&page=&utm_source=opensearch,0,,
Our Little Sister 2016 Re-release,"$483,559",2016,https://www.youtube.com/results?search_query=Our+Little+Sister+2016+Re-release+trailer&page=&utm_source=opensearch,0,,
The Journey,"$482,209",2017,https://www.youtube.com/results?search_query=The+Journey+trailer&page=&utm_source=opensearch,0,,
Liam Gallagher: As It Was,"$477,009",2019,https://www.youtube.com/results?search_query=Liam+Gallagher:+As+It+Was+trailer&page=&utm_source=opensearch,0,,
Gorillaz: Reject False Icons,"$475,465",2019,https://www.youtube.com/results?search_query=Gorillaz:+Reject+False+Icons+trailer&page=&utm_source=opensearch,0,,
The Shawshank Redemption 2019 Re-release,"$473,776",2019,https://www.youtube.com/results?search_query=The+Shawshank+Redemption+2019+Re-release+trailer&page=&utm_source=opensearch,0,,
Matangi/Maya/M.I.A,"$469,489",2018,https://www.youtube.com/results?search_query=Matangi/Maya/M.I.A+trailer&page=&utm_source=opensearch,0,,
DCI 2017 Tour Premeire,"$467,817",2017,https://www.youtube.com/results?search_query=DCI+2017+Tour+Premeire+trailer&page=&utm_source=opensearch,0,,
Time Freak,"$467,693",2018,https://www.youtube.com/results?search_query=Time+Freak+trailer&page=&utm_source=opensearch,0,,
Hail Satan?,"$467,361",2019,https://www.youtube.com/results?search_query=Hail+Satan?+trailer&page=&utm_source=opensearch,0,,
True History of the Kelly Gang,"$467,198",2020,https://www.youtube.com/results?search_query=True+History+of+the+Kelly+Gang+trailer&page=&utm_source=opensearch,0,,
Hope Gap,"$464,929",2020,https://www.youtube.com/results?search_query=Hope+Gap+trailer&page=&utm_source=opensearch,0,,
Puffs: Filmed Live Off Broadway,"$464,483",2018,https://www.youtube.com/results?search_query=Puffs:+Filmed+Live+Off+Broadway+trailer&page=&utm_source=opensearch,0,,
Black Panther 2020 Re-release,"$461,901",2018,https://www.youtube.com/results?search_query=Black+Panther+2020+Re-release+trailer&page=&utm_source=opensearch,0,,
MFKZ,"$461,724",2018,https://www.youtube.com/results?search_query=MFKZ+trailer&page=&utm_source=opensearch,0,,
Scotty and the Secret History of Hollywood,"$461,689",2018,https://www.youtube.com/results?search_query=Scotty+and+the+Secret+History+of+Hollywood+trailer&page=&utm_source=opensearch,0,,
The Dark Knight 2018 Re-release,"$460,178",2018,https://www.youtube.com/results?search_query=The+Dark+Knight+2018+Re-release+trailer&page=&utm_source=opensearch,0,,
Inside Out 2020 Re-release,"$460,176",2020,https://www.youtube.com/results?search_query=Inside+Out+2020+Re-release+trailer&page=&utm_source=opensearch,0,,
Christmas Jars,"$459,462",2019,https://www.youtube.com/results?search_query=Christmas+Jars+trailer&page=&utm_source=opensearch,0,,
Eric Clapton: A Life in 12 Bars,"$459,088",2017,https://www.youtube.com/results?search_query=Eric+Clapton:+A+Life+in+12+Bars+trailer&page=&utm_source=opensearch,0,,
South Pacific 2018 Re-release,"$458,000",2018,https://www.youtube.com/results?search_query=South+Pacific+2018+Re-release+trailer&page=&utm_source=opensearch,0,,
Staying Vertical,"$456,271",2016,https://www.youtube.com/results?search_query=Staying+Vertical+trailer&page=&utm_source=opensearch,0,,
The Gospel According to André,"$454,550",2018,https://www.youtube.com/results?search_query=The+Gospel+According+to+André+trailer&page=&utm_source=opensearch,0,,
Leaning Into The Wind,"$452,372",2018,https://www.youtube.com/results?search_query=Leaning+Into+The+Wind+trailer&page=&utm_source=opensearch,0,,
Sailor Moon R: The Movie: The Promise of the Rose,"$452,053",2017,https://www.youtube.com/results?search_query=Sailor+Moon+R:+The+Movie:+The+Promise+of+the+Rose+trailer&page=&utm_source=opensearch,0,,
Perfect Blue 2017 Re-release,"$450,594",2017,https://www.youtube.com/results?search_query=Perfect+Blue+2017+Re-release+trailer&page=&utm_source=opensearch,0,,
Pearl Jam: Let's Play Two,"$450,273",2017,https://www.youtube.com/results?search_query=Pearl+Jam:+Let's+Play+Two+trailer&page=&utm_source=opensearch,0,,
Before We Vanish,"$448,829",2017,https://www.youtube.com/results?search_query=Before+We+Vanish+trailer&page=&utm_source=opensearch,0,,
Cruel Intentions 2019 Re-release,"$445,218",2019,https://www.youtube.com/results?search_query=Cruel+Intentions+2019+Re-release+trailer&page=&utm_source=opensearch,0,,
Porco Rosso 2018 Re-release,"$443,059",2018,https://www.youtube.com/results?search_query=Porco+Rosso+2018+Re-release+trailer&page=&utm_source=opensearch,0,,
StarDog and TurboCat,"$443,030",2019,https://www.youtube.com/results?search_query=StarDog+and+TurboCat+trailer&page=&utm_source=opensearch,0,,
Elf 2018 Re-release,"$442,073",2018,https://www.youtube.com/results?search_query=Elf+2018+Re-release+trailer&page=&utm_source=opensearch,0,,
CatVideoFest 2020,"$437,625",2020,https://www.youtube.com/results?search_query=CatVideoFest+2020+trailer&page=&utm_source=opensearch,0,,
We the Animals,"$434,743",2018,https://www.youtube.com/results?search_query=We+the+Animals+trailer&page=&utm_source=opensearch,0,,
What We Left Behind: Star Trek DS9,"$434,437",2019,https://www.youtube.com/results?search_query=What+We+Left+Behind:+Star+Trek+DS9+trailer&page=&utm_source=opensearch,0,,
DCI 2018 Tour Premeire,"$434,008",2018,https://www.youtube.com/results?search_query=DCI+2018+Tour+Premeire+trailer&page=&utm_source=opensearch,0,,
The Sower,"$433,112",2018,https://www.youtube.com/results?search_query=The+Sower+trailer&page=&utm_source=opensearch,0,,
Ghostbusters 2019 Re-release,"$430,435",2019,https://www.youtube.com/results?search_query=Ghostbusters+2019+Re-release+trailer&page=&utm_source=opensearch,0,,
Andy Irons: Kissed by God,"$430,393",2018,https://www.youtube.com/results?search_query=Andy+Irons:+Kissed+by+God+trailer&page=&utm_source=opensearch,0,,
Iron Man 2020 Re-release,"$430,000",2020,https://www.youtube.com/results?search_query=Iron+Man+2020+Re-release+trailer&page=&utm_source=opensearch,0,,
On the Beach at Night Alone,"$429,159",2017,https://www.youtube.com/results?search_query=On+the+Beach+at+Night+Alone+trailer&page=&utm_source=opensearch,0,,
Infamous,"$429,148",2020,https://www.youtube.com/results?search_query=Infamous+trailer&page=&utm_source=opensearch,0,,
Blackway,"$426,491",2016,https://www.youtube.com/results?search_query=Blackway+trailer&page=&utm_source=opensearch,0,,
Happy Bhaag Jayegi 2016 Re-release,"$426,345",2016,https://www.youtube.com/results?search_query=Happy+Bhaag+Jayegi+2016+Re-release+trailer&page=&utm_source=opensearch,0,,
Killing Sarai,"$425,332",2019,https://www.youtube.com/results?search_query=Killing+Sarai+trailer&page=&utm_source=opensearch,0,,
Vertigo 2018 Re-release,"$425,152",2018,https://www.youtube.com/results?search_query=Vertigo+2018+Re-release+trailer&page=&utm_source=opensearch,0,,
Viva,"$423,976",2016,https://www.youtube.com/results?search_query=Viva+trailer&page=&utm_source=opensearch,0,,
Cirque du Soleil in Cinema: KURIOS - Cabinet of Curiosities,"$422,760",2018,https://www.youtube.com/results?search_query=Cirque+du+Soleil+in+Cinema:+KURIOS+-+Cabinet+of+Curiosities+trailer&page=&utm_source=opensearch,0,,
Ben-Hur 2019 Re-release,"$422,622",2019,https://www.youtube.com/results?search_query=Ben-Hur+2019+Re-release+trailer&page=&utm_source=opensearch,0,,
Mad Max: Fury Road 2016 Re-release,"$421,986",2016,https://www.youtube.com/results?search_query=Mad+Max:+Fury+Road+2016+Re-release+trailer&page=&utm_source=opensearch,0,,
The Bounce Back,"$421,404",2016,https://www.youtube.com/results?search_query=The+Bounce+Back+trailer&page=&utm_source=opensearch,0,,
The Cold Blue,"$420,177",2019,https://www.youtube.com/results?search_query=The+Cold+Blue+trailer&page=&utm_source=opensearch,0,,
Voiceless,"$419,952",2016,https://www.youtube.com/results?search_query=Voiceless+trailer&page=&utm_source=opensearch,0,,
Frankenstein 2018 Re-release,"$417,783",2018,https://www.youtube.com/results?search_query=Frankenstein+2018+Re-release+trailer&page=&utm_source=opensearch,0,,
Happy Phirr Bhag Jayegi,"$417,669",2018,https://www.youtube.com/results?search_query=Happy+Phirr+Bhag+Jayegi+trailer&page=&utm_source=opensearch,0,,
Bolshoi Ballet: Le Corsaire,"$417,152",2019,https://www.youtube.com/results?search_query=Bolshoi+Ballet:+Le+Corsaire+trailer&page=&utm_source=opensearch,0,,
Manifesto,"$416,389",2017,https://www.youtube.com/results?search_query=Manifesto+trailer&page=&utm_source=opensearch,0,,
Status Update,"$416,178",2018,https://www.youtube.com/results?search_query=Status+Update+trailer&page=&utm_source=opensearch,0,,
Sand Storm,"$414,698",2016,https://www.youtube.com/results?search_query=Sand+Storm+trailer&page=&utm_source=opensearch,0,,
The Ottoman Lieutenant,"$413,844",2017,https://www.youtube.com/results?search_query=The+Ottoman+Lieutenant+trailer&page=&utm_source=opensearch,0,,
The Climb,"$413,161",2020,https://www.youtube.com/results?search_query=The+Climb+trailer&page=&utm_source=opensearch,0,,
The Reliant,"$408,747",2019,https://www.youtube.com/results?search_query=The+Reliant+trailer&page=&utm_source=opensearch,0,,
"Love, Kennedy","$407,871",2017,"https://www.youtube.com/results?search_query=Love,+Kennedy+trailer&page=&utm_source=opensearch",0,,
Please Stand By,"$406,732",2018,https://www.youtube.com/results?search_query=Please+Stand+By+trailer&page=&utm_source=opensearch,0,,
Back to the Future 2020 Re-release,"$406,408",2020,https://www.youtube.com/results?search_query=Back+to+the+Future+2020+Re-release+trailer&page=&utm_source=opensearch,0,,
Chasing Trane: The John Coltrane Documentary,"$406,284",2017,https://www.youtube.com/results?search_query=Chasing+Trane:+The+John+Coltrane+Documentary+trailer&page=&utm_source=opensearch,0,,
The Philadelphia Story 2018 Re-release,"$404,524",2018,https://www.youtube.com/results?search_query=The+Philadelphia+Story+2018+Re-release+trailer&page=&utm_source=opensearch,0,,
Meet Me in St. Louis 75th Anniversary,"$403,521",2019,https://www.youtube.com/results?search_query=Meet+Me+in+St.+Louis+75th+Anniversary+trailer&page=&utm_source=opensearch,0,,
The Oath,"$401,463",2018,https://www.youtube.com/results?search_query=The+Oath+trailer&page=&utm_source=opensearch,0,,
"Hello, Dolly!","$400,881",2019,"https://www.youtube.com/results?search_query=Hello,+Dolly!+trailer&page=&utm_source=opensearch",0,,
Racer and the Jailbird,"$400,026",2017,https://www.youtube.com/results?search_query=Racer+and+the+Jailbird+trailer&page=&utm_source=opensearch,0,,
West Side Story 2018 Re-release,"$398,670",2018,https://www.youtube.com/results?search_query=West+Side+Story+2018+Re-release+trailer&page=&utm_source=opensearch,0,,
Space Mutiny,"$397,887",2018,https://www.youtube.com/results?search_query=Space+Mutiny+trailer&page=&utm_source=opensearch,0,,
Berlin Syndrome,"$397,783",2017,https://www.youtube.com/results?search_query=Berlin+Syndrome+trailer&page=&utm_source=opensearch,0,,
Krull 2018 Re-release,"$397,157",2018,https://www.youtube.com/results?search_query=Krull+2018+Re-release+trailer&page=&utm_source=opensearch,0,,
Three,"$391,957",2016,https://www.youtube.com/results?search_query=Three+trailer&page=&utm_source=opensearch,0,,
The Escape,"$390,881",2018,https://www.youtube.com/results?search_query=The+Escape+trailer&page=&utm_source=opensearch,0,,
"Westwood: Punk, Icon, Activist","$386,856",2018,"https://www.youtube.com/results?search_query=Westwood:+Punk,+Icon,+Activist+trailer&page=&utm_source=opensearch",0,,
The Wedding Guest,"$386,166",2019,https://www.youtube.com/results?search_query=The+Wedding+Guest+trailer&page=&utm_source=opensearch,0,,
How to Talk to Girls at Parties,"$385,733",2018,https://www.youtube.com/results?search_query=How+to+Talk+to+Girls+at+Parties+trailer&page=&utm_source=opensearch,0,,
Samurai Cop,"$384,756",2017,https://www.youtube.com/results?search_query=Samurai+Cop+trailer&page=&utm_source=opensearch,0,,
The Secret World of Arrietty 2019 Re-release,"$384,289",2019,https://www.youtube.com/results?search_query=The+Secret+World+of+Arrietty+2019+Re-release+trailer&page=&utm_source=opensearch,0,,
Digimon Adventure tri. Part 5: Coexistence,"$382,119",2017,https://www.youtube.com/results?search_query=Digimon+Adventure+tri.+Part+5:+Coexistence+trailer&page=&utm_source=opensearch,0,,
Flower,"$380,553",2018,https://www.youtube.com/results?search_query=Flower+trailer&page=&utm_source=opensearch,0,,
Jane and Emma,"$380,030",2018,https://www.youtube.com/results?search_query=Jane+and+Emma+trailer&page=&utm_source=opensearch,0,,
Daughter of Mine,"$379,010",2018,https://www.youtube.com/results?search_query=Daughter+of+Mine+trailer&page=&utm_source=opensearch,0,,
I'll Push You: A Real-Life Inspiration,"$378,899",2017,https://www.youtube.com/results?search_query=I'll+Push+You:+A+Real-Life+Inspiration+trailer&page=&utm_source=opensearch,0,,
Attack on Titan: Smoke Signal,"$377,334",2018,https://www.youtube.com/results?search_query=Attack+on+Titan:+Smoke+Signal+trailer&page=&utm_source=opensearch,0,,
Palm Springs,"$377,056",2020,https://www.youtube.com/results?search_query=Palm+Springs+trailer&page=&utm_source=opensearch,0,,
Great Performances at the Met: Puccini: Turandot,"$375,295",2019,https://www.youtube.com/results?search_query=Great+Performances+at+the+Met:+Puccini:+Turandot+trailer&page=&utm_source=opensearch,0,,
Chronic,"$374,704",2016,https://www.youtube.com/results?search_query=Chronic+trailer&page=&utm_source=opensearch,0,,
Jurassic Park 2018 Re-release,"$374,238",2018,https://www.youtube.com/results?search_query=Jurassic+Park+2018+Re-release+trailer&page=&utm_source=opensearch,0,,
Pom Poko 2018 Re-release,"$372,405",2018,https://www.youtube.com/results?search_query=Pom+Poko+2018+Re-release+trailer&page=&utm_source=opensearch,0,,
Eloise,"$372,137",2017,https://www.youtube.com/results?search_query=Eloise+trailer&page=&utm_source=opensearch,0,,
"Ruben Brandt, Collector 2018 Re-release","$369,809",2018,"https://www.youtube.com/results?search_query=Ruben+Brandt,+Collector+2018+Re-release+trailer&page=&utm_source=opensearch",0,,
The Void,"$368,372",2017,https://www.youtube.com/results?search_query=The+Void+trailer&page=&utm_source=opensearch,0,,
INXS: Baby Live at Wembly Stadium,"$366,425",2019,https://www.youtube.com/results?search_query=INXS:+Baby+Live+at+Wembly+Stadium+trailer&page=&utm_source=opensearch,0,,
Eat That Question,"$365,540",2016,https://www.youtube.com/results?search_query=Eat+That+Question+trailer&page=&utm_source=opensearch,0,,
Lords of Chaos,"$365,353",2019,https://www.youtube.com/results?search_query=Lords+of+Chaos+trailer&page=&utm_source=opensearch,0,,
Clemency,"$364,952",2019,https://www.youtube.com/results?search_query=Clemency+trailer&page=&utm_source=opensearch,0,,
BOSTON: An American Running Story,"$364,369",2017,https://www.youtube.com/results?search_query=BOSTON:+An+American+Running+Story+trailer&page=&utm_source=opensearch,0,,
